quotes_USD_price,circulating_supply,id,quotes_USD_percent_change_7d,symbol,website_slug,max_supply,quotes_USD_volume_24h,quotes_USD_percent_change_1h,name,last_updated,total_supply,rank,quotes_USD_percent_change_24h,quotes_USD_market_cap
0.0141947,11912308,764,-35.55,XPY,paycoin2,,577.949,0.23,PayCoin,1531689205,11912308,940,-54.16,169092
0.0560694,11604722,766,16.98,VTR,vtorrent,20000000,7510.33,-2.22,vTorrent,1531689204,11604722,864,3.49,650670
1416.62,189,778,,BITGOLD,bitgold,,1926.56,0.23,bitGold,1531689206,189,928,-1.72,268428
0.0110604,58815845,781,-18.77,UIS,unitus,,777.617,0.23,Unitus,1531689204,58815845,865,-5.83,650527
0.0484287,1220161,785,-8.94,GP,goldpieces,,218.635,-1.91,GoldPieces,1531689207,1220161,1289,,59091
0.00326059,1000000000,788,-11.64,COVAL,circuits-of-value,,5865.44,-1.7,Circuits of Value,1531689204,1200000000,654,0.32,3260590
1.32183,58300149,789,-5.71,NXS,nexus,,1103820,0.94,Nexus,1531689205,58300149,113,2.76,77062886
0.00466713,12462620,795,-6.51,SOON,sooncoin,,4.3461,0.23,SoonCoin,1531689206,12462620,1294,0.42,58165
0.00756728,76925527,796,-3.15,METAL,metalcoin,,,,MetalCoin,1531570885,76925527,1076,,582117
4.68E-05,15849097513,797,-23.73,NKA,incakoin,,26.9276,0.65,IncaKoin,1531689205,15851097513,1060,2.91,741161
1.86E-05,25960250000,799,0.12,SMLY,smileycoin,,649.739,0.43,SmileyCoin,1531689206,25960250000,895,11.33,481625
0.0323502,21435250,812,4.17,MAC,machinecoin,,334.448,0.23,Machinecoin,1531689209,21435250,1067,1.79,693435
18.333,21761,813,,BITSILVER,bitsilver,,260.875,-2.2,bitSilver,1531689205,21761,1111,-2.55,398941
0.0137469,311822250,814,-4.14,DOT,dotcoin,890000000,18384,-0.84,Dotcoin,1531689205,576822250,597,3.24,4286589
0.0340169,24700248,815,-24.52,KOBO,kobocoin,,8.08781,0,Kobocoin,1531666767,24700248,1052,1.37,840226
0.00255733,23042604,818,-9.78,CON,paycon,,38.7148,0.23,PayCon,1531689207,23042604,1290,-7.46,58928
0.00324778,2602773000,819,-20.37,BITB,bean-cash,50000000000,81121.3,-0.08,Bean Cash,1531689267,2602773000,455,0.86,8453234
0.726817,3170551,823,-16.05,GEO,geocoin,,1431.92,-0.31,GeoCoin,1531689267,4000000,707,-0.06,2304410
0.999555,2707140346,825,-0.48,USDT,tether,,1882360000,-0.07,Tether,1531689205,3080109502,10,-0.25,2705935668
0.152336,181919,831,83.83,WBB,wild-beast-block,,18.4036,-0.08,Wild Beast Block,1531689266,181919,1333,-11.91,27713
0.025412,390312753,833,-5.73,GRC,gridcoin,,7867.5,1.63,GridCoin,1531689267,390312753,419,4.06,9918628
0.0787178,,836,,XVC,vcash,,3744.21,0.49,Vcash,1531689268,15444043,1510,-0.2,
0.00777462,12384976,837,1.15,XCO,x-coin,,630.562,-0.08,X-Coin,1531689266,12384976,956,-9.8,96288
0.00181129,,841,-0.4,SAK,sharkcoin,,,,Sharkcoin,1531176026,,1625,,
7.94E-05,15042802050,853,-0.06,LDOGE,litedoge,,772.126,-3.22,LiteDoge,1531689266,15042802050,795,-1.13,1194875
0.00133852,32565300,857,-12.89,SONG,songcoin,,89.423,-0.08,SongCoin,1531689267,32565300,1306,-0.57,43589
0.104017,8035193,859,,LOG,woodcoin,,,,Woodcoin,1530889751,8035193,1054,,835797
0.102392,15366648,869,7.41,CRAVE,crave,,809.842,-0.23,Crave,1531689266,15366648,761,12.27,1573422
0.0787348,174285794,870,-5.81,PURA,pura,350000000,6871.84,0.03,Pura,1531689267,181068288,357,5.3,13722357
0.162942,8999999999,873,-12.34,XEM,nem,,6450960,-0.14,NEM,1531689266,8999999999,16,2.27,1466478000
0.0645005,1467841,890,-21.04,8BIT,8bit,,75.5716,-0.08,8Bit,1531689272,1467841,1247,-14.83,94676
0.000324887,373672116,892,-20.15,LEA,leacoin,2000000000,54.7561,-0.08,LeaCoin,1531689266,373672116,1225,-13.79,121401
0.0594933,36818646,894,-20.29,NTRN,neutron,68000000,5353.69,1.45,Neutron,1531689267,36818646,716,25.32,2190463
0.0389471,127132915,895,-25,XAUR,xaurum,,3345.03,-2.51,Xaurum,1531689266,127132915,562,2.87,4951458
0.0229461,2446961,898,11.57,CF,californium,,2.29454,-0.08,Californium,1531689264,2446961,1296,14.88,56148
0.00401556,32234319,911,-19.99,AIB,advanced-internet-blocks,,2.44987,-0.08,Advanced Internet Blocks,1531689264,31412139756,1216,-33.88,129439
0.0108975,,912,-5.97,EGG,eggcoin,,,,EggCoin,1531341267,,1626,,
0.71477,3082940,914,-24.03,SPHR,sphere,,34858.2,0.12,Sphere,1531689264,3082940,715,0.85,2203593
0.0242533,195603111,916,-36.04,MEDIC,mediccoin,,9372.39,-1.51,MedicCoin,1531689267,195603548,575,-13.76,4744021
0.00471669,,918,,BUB,bubble,,0.950923,-0.08,Bubble,1531689266,768753,1602,11.76,
0.28129,14581806,920,-47.83,MUSE,bitshares-music,,1624.79,0.26,MUSE,1531689267,18081806,608,-41.01,4101716
0.169223,14443153,921,-1.18,UNIT,universal-currency,210000000,32956.8,-0.02,Universal Currency,1531689267,18543153,697,2,2444114
0.0210339,,924,-8.69,SHELL,shellcoin,,9.10793,-0.08,ShellCoin,1531689267,99026000,1586,12,
0.00752121,13742738,933,,CTO,crypto,,14.695,-0.08,Crypto,1531689264,13742738,1239,66.31,103362
0.0244758,4764026,934,7.2,PKB,parkbyte,,22.4843,-0.08,ParkByte,1531689266,4764026,1228,1.48,116603
0.00280452,8203320,938,-9.48,ARB,arbit,,0.645039,-0.08,ARbit,1531689267,8203320,1342,1.48,23006
4.38917,1154053,939,-16.65,GAM,gambit,,869.256,2.17,Gambit,1531689326,2599999,559,2.77,5065336
0.0965511,5033121,945,14.73,BTA,bata,10000000,2476.15,-4.11,Bata,1531689326,5033121,893,2.35,485953
0.00140465,904770748,948,-7.57,ADC,audiocoin,,59.8582,-0.02,AudioCoin,1531689326,904770748,1036,1.94,1270886
0.114346,3817922,951,-2.88,SNRG,synergy,,34.0413,-0.02,Synergy,1531689326,3817922,1102,1.53,436564
1.30681,107706,954,,BITEUR,biteur,,9192.62,-0.01,bitEUR,1531689326,107706,947,-0.46,140751
0.184753,3044846,959,-10.75,UNIC,unicoin,,99.8287,-0.02,UniCoin,1531689326,3044846,1082,1.46,562544
0.000284654,1310942755,960,-17.21,FJC,fujicoin,10000000000,273.039,-2.02,FujiCoin,1531689326,1310942755,1116,-9.25,373165
0.224292,10092991,964,-22.6,ERC,europecoin,32000000,210.28,-0.02,EuropeCoin,1531689326,10092991,1010,4.36,2263777
1.19E-05,48169069999,965,-13.22,FUNK,the-cypherfunks,,108.92,0.65,The Cypherfunks,1531689328,48169069999,1080,3,573183
3.43492,1687589,977,-28.14,HXX,hexx,9999999,67139.5,-2.23,Hexx,1531689326,1687589,525,-5.43,5796734
0.00152211,122449162,978,7.54,XRA,ratecoin,,79.8036,0,Ratecoin,1531689326,122449162,1182,8.3,186381
0.000127548,36390750,986,-5.31,CREVA,crevacoin,,241.962,-0.02,CrevaCoin,1531689326,6240390800,1366,-0.36,4642
0.00548455,35540499,988,-12.12,IRL,irishcoin,,55.0216,-0.41,IrishCoin,1531689328,40040499,1175,0.37,194924
0.00815494,75614500,990,1.44,ZNY,bitzeny,250000000,1944.13,-0.56,Bitzeny,1531689328,197510000,870,11.5,616632
0.00286982,5550102,993,-7.54,BSC,bowscoin,,1.69147,-0.02,BowsCoin,1531689328,5550102,1350,1.03,15928
0.00248718,4394874,994,-6.32,ACP,anarchistsprime,53760000,5.40323,-0.02,AnarchistsPrime,1531689328,4394874,1357,1.53,10931
0.00216831,19615019,998,-34.3,CPN,compucoin,,21.1323,-0.02,CompuCoin,1531689326,19615019,1309,1.53,42531
0.077804,15361222,999,-29.54,CHC,chaincoin,23000000,1625.36,0.09,ChainCoin,1531689329,17390920,797,-3.51,1195165
3.52E-07,1.56189E+13,1002,-18,SPRTS,sprouts,,2983.68,-2.11,Sprouts,1531689328,1.56189E+13,539,-2.54,5498416
0.00219586,67312883,1004,7.64,HNC,helleniccoin,100000000,90.5854,-0.03,Helleniccoin,1531689328,67312883,1206,-0.13,147810
1.06471,1990045,1008,-7.33,CPC,capricoin,205000000,86045,-1.65,Capricoin,1531689328,200995023,725,2.73,2118821
0.00695134,5626017,1010,-28.33,FLAX,flaxscript,,51.3696,-0.02,Flaxscript,1531689325,5626017,1314,-4.55,39108
0.00237365,271008325,1019,11.27,MANNA,manna,,188.538,-0.02,Manna,1531689326,10044964624,1076,11.09,643279
0.00771663,,1020,-6.09,AXIOM,axiom,,8.32624,-0.02,Axiom,1531689324,,1588,1.53,
0.138192,101743211,1022,-2.1,LEO,leocoin,1000000000,1291490,0.08,LEOcoin,1531689325,110100629,348,1.24,14060098
1.39038,15831459,1026,5.63,AEON,aeon,,24146.1,3.11,Aeon,1531689326,15831459,261,8.83,22011744
453.44,100711805,1027,-7.87,ETH,ethereum,,1342290000,0.45,Ethereum,1531689213,100711805,2,3.69,45666760731
0.000254723,,1028,-5.45,SJW,sjwcoin,,,,SJWCoin,1531663226,,1606,1.39,
0.328524,6549828,1032,-17.01,TX,transfercoin,,122839,0.76,TransferCoin,1531689327,6549828,721,5.77,2151776
0.00223208,20285537,1033,21.21,GCC,guccionecoin,,3667.37,-0.02,GuccioneCoin,1531689328,23775537,964,4.52,45279
0.00153276,50201886,1035,-23.78,AMS,amsterdamcoin,,140.671,0.2,AmsterdamCoin,1531689387,81469427,1267,62.69,76947
0.00543272,12416554,1038,-14.65,EUC,eurocoin,,55.4112,0.2,Eurocoin,1531689388,12416554,1281,-7.66,67456
0.0103786,35682045645,1042,-5.23,SC,siacoin,,5603420,0.28,Siacoin,1531689388,35682045645,34,1.91,370329679
0.06803,104340386,1044,6.4,GCR,global-currency-reserve,,4149.56,-1.25,Global Currency Reserve,1531689446,104340386,488,-1.38,7098276
1.02797,12239689,1050,-1.47,SHIFT,shift,,153397,-0.06,Shift,1531689385,12239689,367,8.47,12582034
0.00210917,17462801,1052,11.84,VEC2,vector,,21.0917,0.2,VectorAI,1531689385,17462801,1319,1.76,36832
0.00947827,10891775,1053,-20.13,BOLI,bolivarcoin,25000000,116.292,2.43,Bolivarcoin,1531689385,10891775,1240,2.06,103235
0.00683883,23571590,1058,-16.03,SPACE,spacecoin,,47.8718,1.6,SpaceCoin,1531689386,23571590,1199,7.28,161202
0.189399,23163104,1063,2.26,BCY,bitcrystals,,7912.48,-0.15,Bitcrystals,1531689387,23163104,592,5.43,4387069
0.0023879,58013700,1066,-19.9,PAK,pakcoin,182000000,353.185,-0.36,Pakcoin,1531689387,58013700,1210,-2.32,138531
0.0686688,1673383,1069,-11.46,INFX,influxcoin,,25.6934,0.05,Influxcoin,1531689448,1673383,1229,1.69,114909
0.808376,10495278,1070,-10.86,EXP,expanse,100000000,17956.7,1.33,Expanse,1531689447,19495278,454,3.21,8484131
0.483235,16883922,1082,7.44,SIB,sibcoin,,1862300,0.25,SIBCoin,1531689448,16883922,464,5.98,8158902
0.109923,1513704,1084,-7.22,ISL,islacoin,,,,IslaCoin,1531565426,1513704,1195,,166391
0.0355735,3448726,1085,-11.57,SWING,swing,,257.315,0.14,Swing,1531689448,3448726,1224,2.02,122683
10.5214,8745102,1087,-9.47,FCT,factom,,60172.7,-0.76,Factom,1531689447,8745102,94,-1.06,92010716
0.536926,314719,1089,9.65,DUO,parallelcoin,,108.454,0.2,ParallelCoin,1531689446,314719,1192,-5.56,168981
0.00543272,3064800,1090,,SANDG,save-and-gain,,8.24028,0.2,Save and Gain,1531689388,3064800,1349,1.76,16650
1.04185,196941,1093,-19.87,PR,prototanium,,,,Prototanium,1531678046,196941,1168,1.71,205183
6.39E-05,2429126009,1100,,CUBE,digicube,,57.538,0.14,DigiCube,1531689448,2429126009,1202,,155167
28.9502,11000000,1104,-15.53,REP,augur,,3476310,0.95,Augur,1531689386,11000000,41,1.74,318452200
3.97E-07,1.89842E+13,1106,-1.64,SHND,stronghands,1.89842E+13,20752.6,2.15,StrongHands,1531689448,1.89842E+13,477,1.72,7541720
0.00414132,4136635406,1107,-4.88,$PAC,paccoin,1E+11,32795.7,1.84,PACcoin,1531689446,4646617480,317,5.53,17131131
6.67E-05,26219440402,1109,-0.66,1337,1337coin,,5637.05,1.44,Elite,1531689446,29021793517,751,6.78,1748692
0.00217185,45887218,1110,40.2,$$$,money,,533.061,0.14,Money,1531689446,45887218,956,19.46,99660
0.0128395,5702048,1111,-9.65,SOIL,soilcoin,,22.2971,0.14,SOILcoin,1531689446,5702048,1274,2.21,73211
0.0267952,4228672,1113,-0.04,SCRT,secretcoin,,,0.02,SecretCoin,1531686448,4228672,1231,1.57,113308
0.110227,7938611,1120,-10.46,DFT,draftcoin,,2938.17,0.65,DraftCoin,1531689446,17938611,837,2.31,875049
0.254768,15674600,1123,-5.02,OBITS,obits,,856.982,0.15,OBITS,1531689448,15674600,617,20.56,3993386
0.11449,100728564,1125,-13.82,AMP,synereo,,14703.3,0.63,Synereo,1531689446,622410799,387,2.57,11532413
0.733985,,1135,86.84,CLUB,clubcoin,160000000,31244.9,-2.24,ClubCoin,1531689506,100053034,1486,40.88,
0.0165808,43926711,1136,-5.4,ADZ,adzcoin,84000000,1158.52,3.24,Adzcoin,1531689506,43926711,854,-2.62,728340
0.0654385,7721530,1141,-1.12,MOIN,moin,,957.843,0.18,Moin,1531689506,7721530,889,,505285
0.0331268,,1146,-6.85,AV,avatarcoin,,,,AvatarCoin,1531580548,,1627,,
0.140905,8377873,1147,-27.82,RC,russiacoin,,69.5557,0.18,RussiaCoin,1531689506,8377873,1040,-0.3,1180484
0.0883429,13637362,1148,-13.36,EGC,evergreencoin,,844.941,0.18,EverGreenCoin,1531689507,13637362,795,2.34,1204764
0.0545173,16691694,1153,-6.96,CRB,creditbit,,3981.63,-1.23,Creditbit,1531689507,16691694,832,-1.37,909986
2.36582,3505931,1154,-5.11,RADS,radium,,10684.7,0.18,Radium,1531689507,3505931,459,1.02,8294402
0.00127805,30227750,1155,-22.17,LTCR,litecred,,1.91708,0.18,Litecred,1531689507,30227750,1315,1.74,38633
0.0224557,112194700,1156,-23.38,YOC,yocoin,336000000,9139.42,1.83,Yocoin,1531689507,171704700,691,1.2,2519411
23.0227,1010743,1159,-9.52,SLS,salus,,53691.7,0.18,SaluS,1531689512,1010743,256,3.57,23270022
0.0102898,,1164,-14.18,FRN,francs,,84.9013,0.65,Francs,1531689514,6226721,1555,9.56,
0.0121973,21020383,1165,-17.56,EVIL,evil-coin,,,,Evil Coin,1531669647,21020383,1149,1.67,256392
63.3766,8100760,1168,-1.12,DCR,decred,21000000,3147990,0.84,Decred,1531689446,8100760,29,10.65,513398650
1.80367,56767541,1169,-10.31,PIVX,pivx,,396071,1.44,PIVX,1531689507,56767541,88,2.7,102389911
0.0261288,1543157590,1172,5.4,SAFEX,safe-exchange-coin,2147483647,26652.6,-0.3,Safe Exchange Coin,1531689507,2147483647,172,3.99,40320856
0.0188513,10415252,1175,-0.75,RBIES,rubies,,4.85417,0.18,Rubies,1531689508,10415252,1173,1.74,196341
0.00140586,24931054,1176,-8.76,ADCN,asiadigicoin,,7.45117,0.18,Asiadigicoin,1531689507,210000000,1321,,35050
0.0316683,196297971,1182,0.45,KLC,kilocoin,,,,KiloCoin,1531369705,10025186872,981,,6216423
0.0447295,6602168,1185,-8.28,TRUMP,trumpcoin,,226.283,0.18,TrumpCoin,1531689506,6602168,1140,-5.32,295312
0.0862113,22815139,1191,-9.07,MEME,memetic,,25797.8,-0.2,Memetic / PepeCoin,1531689506,23182392,738,2.94,1966923
0.000765967,157625875,1193,0.65,XCT,c-bit,,133.03,0.18,C-Bit,1531689506,157625875,1226,-0.8,120736
0.0074127,5368934,1194,17.71,IMS,independent-money-system,,13.1205,0.18,Independent Money System,1531689508,5368934,1313,5.37,39798
0.00172537,164342925,1195,-17.36,HODL,hodlcoin,,2.31992,0.18,HOdlcoin,1531689507,250000000,1142,7.02,283552
0.000217604,2137572489,1198,26.05,BIGUP,bigup,,679.077,0.43,BigUp,1531689508,2137572489,897,5.29,465144
0.0394817,3148880,1200,-19.58,NEVA,nevacoin,,118.816,-0.26,NevaCoin,1531689509,3148880,1222,-0.31,124323
0.00460047,23022694,1206,-12.43,BUMBA,bumbacoin,,714.533,18.87,BumbaCoin,1531689506,23022694,955,-4.78,105915
0.0448503,210000000,1208,-6.87,RVR,revolutionvr,210000000,35911.4,-0.39,RevolutionVR,1531689510,210000000,429,4.77,9418563
0.00817953,2453240,1209,12.45,PEX,posex,,1.97836,0.18,PosEx,1531689509,2453240,1345,5.87,20066
0.00268391,10499996,1210,0.9,CAB,cabbage,,104.281,0.18,Cabbage,1531689508,10499996,1332,3.8,28181
0.0155136,12230092,1212,-15.23,MOJO,mojocoin,,121.302,0.11,MojoCoin,1531689568,12230092,1180,22.27,189733
0.000562201,,1213,18.38,GMX,goldmaxcoin,,,,GoldMaxCoin,1531577068,84078950,1607,,
5.03594,108016448,1214,-9.47,LSK,lisk,,5914240,0.05,Lisk,1531689569,123262896,24,2.36,543964352
0.114643,,1216,-36.45,EDRC,edrcoin,,10299.7,0.13,EDRCoin,1531689566,3407292,1502,-2.41,
0.0129635,15868233,1218,3.36,POST,postcoin,,354.116,-0.59,PostCoin,1531689567,15868233,1166,-5.83,205708
0.00185187,71234301,1223,-0.45,BERN,berncash,,1.19784,0.11,BERNcash,1531689569,71234301,1215,1.67,131917
0.0349927,58713610,1226,-6.6,QWARK,qwark,,1621.65,-1.47,Qwark,1531689569,206075989,734,-1.16,2054548
92.9917,2000000,1229,-9.25,DGD,digixdao,,376514,0.15,DigixDAO,1531689569,2000000,57,1.63,185983400
1.33544,266504285,1230,-15.88,STEEM,steem,,1252200,-0.07,Steem,1531689567,283478379,36,2.42,355900482
0.0704988,4602101,1234,-44.96,FANS,fantasy-cash,,2610.29,0.11,Fantasy Cash,1531689566,4602101,920,-7.62,324443
0.000192455,21912016218,1238,-2.38,ESP,espers,50000000000,2392.96,5.3,Espers,1531689566,21912016218,601,-10.44,4217077
0.00951479,4829945,1241,-10.4,FUZZ,fuzzballs,,23.8294,0.11,FuzzBalls,1531689569,4829945,1304,9.77,45956
0.000566014,4434602828,1244,25.16,XHI,hicoin,,2463.19,0.11,HiCoin,1531689566,10000244678,693,17.3,2510047
0.178801,1826355,1247,-27.55,ARCO,aquariuscoin,,30.2689,0.11,AquariusCoin,1531689566,1826355,1133,7.56,326554
0.143297,793108,1248,4.33,XBTC21,bitcoin-21,,2.58425,0.11,Bitcoin 21,1531689567,7093108,1230,1.67,113650
0.0506155,11208967,1249,5.49,EL,elcoin-el,,247.899,0.14,Elcoin,1531689567,20935289,1081,-6.95,567347
0.0012133,87653034,1250,-13.27,ZUR,zurcoin,,11.6685,0.11,Zurcoin,1531689569,87653034,1235,1.67,106349
0.16405,451291,1251,-26.08,611,sixeleven,,98.89,2.45,SixEleven,1531689567,451291,1273,8.83,74034
0.00534721,519365621,1252,-3.4,2GIVE,2give,,3328.66,0.15,2GIVE,1531689568,519365621,671,3.79,2777157
0.849164,1117813,1254,2.66,XPTX,platinumbar,,540.083,0.4,PlatinumBAR,1531689568,1117813,826,-0.06,949207
26.7279,,1256,-14.4,ABC,alphabitcoinfund,,13.76,0.11,Alphabit,1531689568,210000000,1582,1.57,
0.000383146,922452860,1257,-12.75,LANA,lanacoin,,88.8897,0.11,LanaCoin,1531689566,922452860,1121,1.67,353434
0.0277142,861099,1259,,PONZI,ponzicoin,,0.812844,0.11,PonziCoin,1531689568,861099,1340,3.34,23865
1.9149,,1264,-4.93,TESLA,teslacoilcoin,,3304.96,0.11,TeslaCoilCoin,1531689567,100000000,1512,1.67,
0.173531,3043470,1266,-2.95,MXT,martexcoin,5000000,0.853209,7.62,MarteXcoin,1531689568,3043470,1085,9.7,528136
0.025535,40477042,1268,-21.98,NLX,nullex,,760.215,1.54,Nullex,1531689566,51530001,816,1.65,1033581
0.00268202,,1269,,RICHX,richcoin,,54.7393,0.11,RichCoin,1531689566,5925522,1563,-2.95,
0.00069959,,1271,,PRM,prismchain,,,,PrismChain,1531282286,,1628,,
2.81144,100000000,1274,-7.69,WAVES,waves,,10231900,1.24,Waves,1531689569,100000000,44,2.87,281144000
0.750344,465952,1276,8.19,ICOO,ico-openledger,,10.6231,0.02,ICO OpenLedger,1531689567,465952,1123,9.4,349624
1.28E-06,,1279,-19.66,PWR,powercoin,,1204.19,0.17,Powercoin,1531689626,5.00126E+11,1526,-11.76,
0.978583,21595962,1281,10.38,ION,ion,,1021440,-4.99,ION,1531689626,27495962,270,17.78,21133441
0.0849775,1494171,1282,12.98,HVCO,high-voltage,,466.821,0.17,High Voltage,1531689630,1694171,1218,25.18,126971
0.0201901,9436367,1283,8.62,MNM,mineum,,15.2644,0.17,Mineum,1531689629,9586367,1179,,190521
0.00517532,22954752,1284,-25.81,XRE,revolvercoin,,15.993,0.17,RevolverCoin,1531689628,22954752,1227,-1.91,118798
0.00994139,15563873,1285,-17.05,GB,goldblocks,,129.925,0.17,GoldBlocks,1531689629,15563873,1203,2.9,154727
0.0686859,18949258,1286,-12.12,BRK,breakout,,1575.43,2.95,Breakout,1531689628,18949258,780,4.25,1301547
0.00485585,17999629,1288,-15.67,DBTC,debitcoin,,47.5818,0.17,Debitcoin,1531689627,25999629,1253,5.91,87403
0.0473548,872830,1291,-30.76,CMT,comet,,507.625,0,Comet,1531689628,872830,965,-24.28,41333
0.0415303,126803144,1294,-20.89,RISE,rise,,504.453,0.17,Rise,1531689627,126803144,549,20.22,5266173
0.00345021,54032769,1297,-7.38,CHESS,chesscoin,,3.45021,0.16,ChessCoin,1531689628,54032769,1183,-10.35,186424
0.103808,167241196,1298,-8.24,LBC,library-credit,,50473.6,-0.53,LBRY Credits,1531689630,542141200,313,0.53,17360974
0.00214882,443145426,1299,-17.07,PUT,putincoin,2000000000,1121.41,-4.12,PutinCoin,1531689628,443145426,825,-14.05,952240
0.333358,6268082,1303,-10.52,BRX,breakout-stake,6268082,1070.53,-2.3,Breakout Stake,1531689626,6268082,729,1.23,2089515
0.150842,19531650,1304,-3.18,SYNX,syndicate,,174748,0.27,Syndicate,1531689627,19531650,667,1.95,2946193
0.000405594,406568581,1306,-18.16,CJ,cryptojacks,,387.905,0.52,Cryptojacks,1531689627,406568581,1196,7.19,164902
0.103579,35221046,1308,-14.03,HEAT,heat-ledger,,42.4076,-2.04,HEAT,1531689628,35221046,994,8.14,3648161
0.000765558,37573682,1309,3.34,LIR,letitride,,,,LetItRide,1531670547,37573682,1331,1.57,28765
1.11472,15489596,1312,-23.68,SBD,steem-dollars,,134311,0.72,Steem Dollars,1531689627,15489596,314,2.82,17266562
0.151524,998999495,1320,-10.75,ARDR,ardor,998999495,694470,0.33,Ardor,1531689627,998999495,68,3.33,151372399
16.7021,103052272,1321,-9.76,ETC,ethereum-classic,,160825000,-0.16,Ethereum Classic,1531689628,103052272,15,1.2,1721189352
5.59E-06,1.69685E+11,1322,-28.68,808,808coin,,2937.66,0.73,808Coin,1531689626,1.69685E+11,827,-9.7,947941
0.011309,,1323,-12.07,BIT,first-bitcoin,,36.9323,0.16,First Bitcoin,1531689626,20707629255,1570,1.72,
0.0127786,26139708,1334,5.45,ELE,elementrem,,304.769,0.17,Elementrem,1531689628,26139708,1128,13.03,334029
0.00112597,,1336,,GAIN,ugain,,,,UGAIN,1531474528,,1608,,
0.293252,6195254,1340,-18.36,KRB,karbo,,7282.54,-1.32,Karbo,1531689626,6195254,746,1.27,1816771
6.39E-05,780124964,1341,-7.68,VPRC,vaperscoin,,97.342,0.17,VapersCoin,1531689628,1635124964,1300,-33.07,49844
2.45433,98935415,1343,-6.52,STRAT,stratis,,2039510,-0.82,Stratis,1531689508,98935415,51,3.82,242820158
0.0100271,,1348,-21.22,PRES,president-trump,,3266.84,0.17,President Trump,1531689628,57968072167,1514,0.11,
0.000191678,,1351,-4.69,ACES,aces,,0.958392,0.17,Aces,1531689627,,1601,1.72,
0.025376,,1352,-11.9,GARY,president-johnson,,3444.61,-0.04,President Johnson,1531689688,57968072167,1510,1.51,
0.00899,9720890,1353,-13.42,TAJ,tajcoin,,7.11109,-0.04,TajCoin,1531689687,9720890,1252,0.67,87391
0.0100754,886211988,1358,-7.35,EDR,e-dinar-coin,1E+15,31416.6,-0.3,E-Dinar Coin,1531689687,1011211988,437,1.02,8928940
0.000191546,18781750,1361,-42.7,ATX,artex-coin,500000000,859.959,-0.04,Artex Coin,1531689689,268781750,969,-42.1,3598
6.00E-05,2.36199E+11,1367,-10.99,XP,experience-points,,25277.1,1.84,Experience Points,1531689687,2.71012E+11,348,2.13,14161734
0.0757638,554855,1368,-3.36,VLT,veltor,,,,Veltor,1531563629,554855,1311,,42038
0.00229415,729689622,1371,-20.63,KB3,b3coin,,1461.94,-0.47,B3Coin,1531689688,729689622,758,-10.64,1674017
0.000191277,1280805289,1375,-5.33,GOLF,golfcoin,1800000000,117.684,-0.04,Golfcoin,1531689687,1720805299,1154,1.51,244989
33.6969,65000000,1376,-14.84,NEO,neo,100000000,81641900,0.41,NEO,1531689568,100000000,12,3.16,2190298500
0.0225069,237976096,1380,-10.37,LMC,lomocoin,,3926.33,1.1,LoMoCoin,1531689689,322976096,544,2.23,5356104
0.0740392,23978360,1381,-7.35,BTDX,bitcloud,43800000,500.38,1.24,Bitcloud,1531689688,23978360,749,-3.32,1775339
0.0345167,208687701,1382,-24.4,NLC2,nolimitcoin,,11800.4,-0.5,NoLimitCoin,1531689689,208687701,484,-0.08,7203211
1.16811,1704882,1387,-20.44,VRM,veriumreserve,,2818.52,-0.29,VeriumReserve,1531689688,1704882,736,3.34,1991490
0.00478192,6243840,1389,-18.33,ZYD,zayedcoin,,48.4137,-0.04,Zayedcoin,1531689689,6243840,1328,-6.01,29858
0.0125605,9960402,1390,-6.23,JIN,jin-coin,9960595,173.767,-0.04,Jin Coin,1531689688,9960402,1219,24.21,125108
0.892624,33028644,1391,32.91,XTO,tao,,6336.04,3.74,Tao,1531689688,33028644,215,29.19,29482161
3.81687,850000,1392,-14.5,PLU,pluton,20000000,2498.93,-0.03,Pluton,1531689687,20000000,656,2.87,3244338
0.000371857,,1393,-12.72,TELL,tellurion,,90.787,0.23,Tellurion,1531689687,,1552,-1.07,
0.0121779,9106714,1395,8.27,DLC,dollarcoin,,46.7752,-0.05,Dollarcoin,1531689688,9106714,1232,1.51,110901
0.288228,630343,1396,43.35,MST,mustangcoin,3000000,630.181,-0.04,MustangCoin,1531689689,630343,939,38.03,181683
0.0459702,1524686,1397,65.18,XBTS,beatcoin,,98.6273,2.33,Beatcoin,1531689687,2524686,1277,23.84,70090
0.0221243,,1398,10,PROUD,proud-money,,7.92832,18.5,PROUD Money,1531689689,5711511682,1589,5.46,
0.102716,45789247,1399,-6.77,SEQ,sequence,,247.511,-0.04,Sequence,1531689688,45789247,987,1.09,4703288
0.058149,,1400,,OMC,omicron,,,,Omicron,1531671748,10140044,1629,1.74,
0.149279,85558371,1403,-13.32,1ST,firstblood,,1920270,-0.05,FirstBlood,1531689688,93468691,364,1.56,12772068
0.0173429,701884009,1405,-8.81,PEPECASH,pepe-cash,,2816.4,0,Pepe Cash,1531689688,701884009,374,-0.54,12172704
0.574274,99156976,1408,-17.2,ICN,iconomi,,285785,-0.32,Iconomi,1531689687,99156976,134,4.38,56943273
0.0361035,600000000,1409,-12.72,SNGLS,singulardtv,,219065,0.03,SingularDTV,1531689687,1000000000,265,2.1,21662100
